wall_time,step_count,fz
1769152436.596173,0,-0.0007202806300483644
1769152436.8265817,4,0.002465168945491314
1769152436.9918988,8,-0.27876824140548706
1769152437.1585586,12,-0.0783461257815361
1769152437.3252656,16,0.018166158348321915
1769152437.491948,20,-0.042465198785066605
1769152437.6586556,24,-0.40377646684646606
1769152437.825243,28,-0.17089131474494934
1769152437.991962,32,0.14589358866214752
1769152438.1597335,36,0.05189824476838112
1769152438.3255377,40,-0.3722947835922241
1769152438.4918878,44,0.15992748737335205
1769152438.6588697,48,0.19181877374649048
1769152438.8263693,52,0.17862090468406677
1769152438.9920127,56,-0.6502359509468079
1769152439.1585815,60,0.7270748019218445
1769152439.3254676,64,-0.0624525360763073
1769152439.493155,68,0.061243485659360886
1769152439.6587367,72,0.46494337916374207
1769152439.825662,76,-0.6903983950614929
1769152439.9922707,80,-0.08998104929924011
1769152440.15967,84,-0.035811759531497955
1769152440.3253431,88,-0.29501643776893616
1769152440.492127,92,-0.31050631403923035
1769152440.6590247,96,-0.20598438382148743
1769152440.8265984,100,-0.1854849010705948
1769152440.9921274,104,0.18126212060451508
1769152441.158828,108,-0.5141890645027161
1769152441.3265495,112,0.06659643352031708
1769152441.4935284,116,-0.247095987200737
1769152441.6588705,120,1.0087894201278687
1769152441.8256302,124,-1.810104489326477
1769152441.9922688,128,1.372772455215454
1769152442.1600103,132,-0.38876640796661377
1769152442.325438,136,0.8534316420555115
1769152442.4920766,140,-2.1669843196868896
1769152442.6590128,144,2.4585506916046143
1769152442.8265707,148,-0.07418940216302872
1769152442.9922504,152,-0.05598410964012146
1769152443.1591592,156,-0.7900657653808594
1769152443.3264627,160,1.1175388097763062
1769152443.4933832,164,0.47245144844055176
1769152443.6590197,168,2.1478824615478516
1769152443.825874,172,-3.739161252975464
1769152443.9925036,176,-0.24984793365001678
1769152444.1603758,180,0.0399499386548996
1769152444.3257465,184,2.1052520275115967
1769152444.4922206,188,-0.27328941226005554
1769152444.6599793,192,0.07956315577030182
1769152444.8270104,196,0.19043728709220886
1769152444.9923954,200,0.5688436627388
1769152445.1590745,204,0.6385764479637146
1769152445.3271935,208,0.21841290593147278
1769152445.4937868,212,0.20447680354118347
1769152445.659128,216,0.3096165955066681
1769152445.8259952,220,0.11227361112833023
1769152445.9929404,224,0.033449336886405945
1769152446.1601048,228,0.10861252248287201
1769152446.3257306,232,-0.2549440562725067
1769152446.4922972,236,-0.009182104840874672
1769152446.660532,240,0.06564507633447647
1769152446.8271186,244,0.06704098731279373
1769152446.9925957,248,-0.36858832836151123
1769152447.1593354,252,-0.16264699399471283
1769152447.326256,256,0.006440464872866869
1769152447.4937787,260,0.03245619311928749
1769152447.659467,264,-0.7964803576469421
1769152447.826403,268,0.09544416517019272
1769152447.9935384,272,-0.00692598894238472
1769152448.1610775,276,-0.13597320020198822
1769152448.3259993,280,-0.8973764777183533
1769152448.4924986,284,0.09632974863052368
1769152448.6601713,288,-0.17049111425876617
1769152448.8272605,292,-0.046510010957717896
1769152448.9924386,296,-0.201814204454422
1769152449.159508,300,0.08410093933343887
1769152449.3272812,304,-0.08274009823799133
1769152449.494008,308,0.13380372524261475
1769152449.6591985,312,0.45920026302337646
1769152449.8268845,316,-0.1834120899438858
1769152449.9939845,320,-3.005976915359497
1769152450.1611779,324,-1.228705883026123
1769152450.3259506,328,-1.216232180595398
1769152450.4931414,332,3.796743869781494
1769152450.6604614,336,0.22605623304843903
1769152450.827378,340,0.47268521785736084
1769152450.992582,344,-1.137650728225708
1769152451.16077,348,3.0127904415130615
1769152451.3274624,352,-1.535027027130127
1769152451.4940858,356,0.5546625852584839
1769152451.659379,360,0.434864342212677
1769152451.8272717,364,0.022991681471467018
1769152451.9936726,368,-0.1568027138710022
1769152452.1616287,372,0.08345788717269897
1769152452.3260198,376,1.4374055862426758
1769152452.4936757,380,-1.3477540016174316
1769152452.6603763,384,1.2958487272262573
1769152452.8262165,388,-0.18111193180084229
1769152452.993629,392,2.1815266609191895
1769152453.160335,396,-2.164670705795288
1769152453.3266478,400,1.4366443157196045
1769152453.4933813,404,0.3421233296394348
1769152453.659745,408,2.7318294048309326
1769152453.8265393,412,-1.3314687013626099
1769152453.994966,416,1.1253482103347778
1769152454.159931,420,0.2265215963125229
1769152454.3273323,424,0.9236782193183899
1769152454.4944363,428,0.496279776096344
1769152454.7189531,432,0.5386687517166138
1769152454.8836956,436,0.4446636736392975
1769152455.0507329,440,0.29508110880851746
1769152455.2175348,444,0.28654518723487854
1769152455.3843963,448,0.38486775755882263
1769152455.5501864,452,-0.17475400865077972
1769152455.7174542,456,-0.8512353301048279
1769152455.8844514,460,-2.5898256301879883
1769152456.0504653,464,-4.130998134613037
1769152456.2167482,468,-5.570017337799072
1769152456.384051,472,-6.27837610244751
1769152456.551643,476,-8.025280952453613
1769152456.7179682,480,-11.177942276000977
1769152456.88387,484,-15.249258041381836
1769152457.0511887,488,-15.691740036010742
1769152457.2168982,492,-6.773566246032715
1769152457.3848326,496,-4.881239891052246
1769152457.5502186,500,-6.0509538650512695
1769152457.7182631,504,-8.251343727111816
1769152457.885621,508,-2.163691759109497
1769152458.0520828,512,-1.1342765092849731
1769152458.219376,516,-2.0557544231414795
1769152458.3845959,520,-4.941606044769287
1769152458.550821,524,-6.809922218322754
1769152458.7182348,528,-8.621808052062988
1769152458.884769,532,-10.722278594970703
1769152459.051219,536,-10.23684310913086
1769152459.2184765,540,-2.527376890182495
1769152459.3851376,544,-1.391508936882019
1769152459.551453,548,-2.91672682762146
1769152459.7174718,552,-6.448358058929443
1769152459.8855565,556,-6.546544075012207
1769152460.0514548,560,-9.614233016967773
1769152460.21816,564,-12.565025329589844
1769152460.3852704,568,-13.647607803344727
1769152460.5517979,572,-11.50364875793457
1769152460.7182097,576,-12.193841934204102
1769152460.885071,580,-15.490409851074219
1769152461.0522728,584,-17.289234161376953
1769152461.2184882,588,-6.929380893707275
1769152461.3848896,592,-5.22307825088501
1769152461.5514634,596,-5.3962626457214355
1769152461.7187293,600,-7.388635635375977
1769152461.8842573,604,-7.547282695770264
1769152462.0516152,608,-7.51377534866333
1769152462.2180305,612,-7.630046844482422
1769152462.3856595,616,-5.6911540031433105
1769152462.552088,620,-6.139636039733887
1769152462.7190971,624,-5.052584648132324
1769152462.885053,628,-4.921241283416748
1769152463.0522342,632,-4.603193283081055
1769152463.2186987,636,-7.731096267700195
1769152463.3850365,640,-7.877799987792969
1769152463.551612,644,-8.103076934814453
1769152463.7190819,648,-6.734225273132324
1769152463.885619,652,-6.7662672996521
1769152464.051938,656,-6.031702518463135
1769152464.21808,660,-5.948646545410156
1769152464.3855035,664,-6.422183990478516
1769152464.5521798,668,-8.73517894744873
1769152464.7183182,672,-8.21086311340332
1769152464.8839483,676,-8.8147554397583
1769152465.0515974,680,-8.672016143798828
1769152465.2193735,684,-7.8883538246154785
1769152465.383991,688,-6.990725994110107
1769152465.551876,692,-7.611037254333496
1769152465.7173302,696,-7.721341609954834
1769152465.8858938,700,-1.853389024734497
1769152466.0519903,704,-0.2031461000442505
1769152466.218355,708,0.09346908330917358
1769152466.385202,712,-1.5014431476593018
1769152466.5521262,716,-1.7548903226852417
1769152466.7184534,720,-2.4551994800567627
1769152466.8850007,724,-2.9131226539611816
1769152467.0520341,728,-5.1151604652404785
1769152467.219012,732,-3.157120943069458
1769152467.3852258,736,-3.8696255683898926
1769152467.551593,740,-6.1111907958984375
1769152467.7184627,744,-8.444673538208008
1769152467.885554,748,-5.951197147369385
1769152468.0517607,752,-6.316784381866455
1769152468.218729,756,-8.511682510375977
1769152468.3851705,760,-12.697773933410645
1769152468.551968,764,-5.500575542449951
1769152468.7186437,768,-4.027428150177002
1769152468.8850782,772,-5.084404468536377
1769152469.0510592,776,-8.543684959411621
1769152469.2186887,780,-10.55781078338623
1769152469.3856611,784,-9.77443790435791
1769152469.5521216,788,-9.856039047241211
1769152469.718543,792,-9.836502075195312
1769152469.8852866,796,-9.342321395874023
1769152470.0519524,800,-6.517923355102539
1769152470.2186506,804,-5.976850509643555
1769152470.3857713,808,-3.483037233352661
1769152470.552204,812,-9.754626274108887
1769152470.7186563,816,-4.231982231140137
1769152470.8855283,820,1.061791181564331
1769152471.051031,824,1.0060176849365234
1769152471.2190216,828,-3.6501307487487793
1769152471.385492,832,3.384330987930298
1769152471.552044,836,-0.8304044008255005
1769152471.7189023,840,1.4807586669921875
1769152471.8845012,844,-3.5682573318481445
1769152472.0521564,848,4.601227760314941
1769152472.218786,852,-1.973048448562622
1769152472.3862648,856,1.2406151294708252
1769152472.552069,860,-3.1763787269592285
1769152472.7189448,864,4.737736701965332
1769152472.885555,868,-1.296735405921936
1769152473.052425,872,1.326034426689148
1769152473.2191331,876,-3.042819023132324
1769152473.385064,880,3.9713189601898193
1769152473.5511618,884,-0.6933885812759399
1769152473.7191086,888,3.044358491897583
1769152473.8865879,892,-2.3134987354278564
1769152474.0512986,896,2.7770791053771973
1769152474.2178679,900,-1.4865750074386597
1769152474.384546,904,1.8972707986831665
1769152474.5523882,908,0.7402415871620178
1769152474.7185,912,-0.2548482120037079
1769152474.8857017,916,0.8434041142463684
1769152475.0523832,920,-1.7911760807037354
1769152475.2180676,924,0.4089888632297516
1769152475.3869698,928,0.12574928998947144
1769152475.5524912,932,-0.4390590786933899
1769152475.7197716,936,0.3460543155670166
1769152475.88687,940,2.825029134750366
