wall_time,step_count,fz
1769244731.356471,0,0.0062752761878073215
1769244731.7380407,3,0.00039173796540126204
1769244731.8645205,6,-0.269275426864624
1769244731.989507,9,-0.6266171932220459
1769244732.1145155,12,0.9316185116767883
1769244732.239526,15,-1.3368008136749268
1769244732.3645198,18,0.24389491975307465
1769244732.4895465,21,0.6724979281425476
1769244732.6145506,24,-0.4361647069454193
1769244732.73963,27,0.09441779553890228
1769244732.8645537,30,-0.09357874095439911
1769244732.9895554,33,0.38396313786506653
1769244733.1146393,36,-0.14052440226078033
1769244733.2395847,39,-0.03575143963098526
1769244733.3645964,42,-0.03273480758070946
1769244733.4895983,45,-0.11043716222047806
1769244733.6146424,48,0.5878317356109619
1769244733.7396226,51,-0.6479447484016418
1769244733.8646362,54,0.050646860152482986
1769244733.9896328,57,-0.14691020548343658
1769244734.114691,60,-0.3115098774433136
1769244734.2396326,63,-0.3791205883026123
1769244734.36468,66,0.034686457365751266
1769244734.489658,69,-0.23800040781497955
1769244734.6146803,72,0.4306408762931824
1769244734.7397265,75,-0.4781612157821655
1769244734.8646955,78,0.7393448352813721
1769244734.989684,81,-1.5055787563323975
1769244735.114717,84,1.1664034128189087
1769244735.2397022,87,-1.3971251249313354
1769244735.3647418,90,0.6794105768203735
1769244735.489706,93,-0.8846964240074158
1769244735.614733,96,0.718387246131897
1769244735.7397363,99,-1.369781255722046
1769244735.8647375,102,1.0032708644866943
1769244735.989782,105,-1.0520422458648682
1769244736.114764,108,0.6332394480705261
1769244736.2397637,111,-1.72295081615448
1769244736.36478,114,1.5137362480163574
1769244736.489763,117,-1.5064977407455444
1769244736.6148777,120,0.7689625024795532
1769244736.7397852,123,-1.5340169668197632
1769244736.864793,126,1.4046624898910522
1769244736.9898107,129,-0.8338935375213623
1769244737.1148133,132,-0.06460250914096832
1769244737.2398958,135,-1.758874773979187
1769244737.364823,138,2.087486743927002
1769244737.489827,141,-1.7852078676223755
1769244737.6238823,144,1.595096230506897
1769244737.7497354,147,-1.1151442527770996
1769244737.8748696,150,1.3985648155212402
1769244737.999504,153,-2.108834743499756
1769244738.1248918,156,2.4117085933685303
1769244738.2500477,159,-0.19024409353733063
1769244738.375806,162,1.0465543270111084
1769244738.5006955,165,-2.6494696140289307
1769244738.6257217,168,2.8182642459869385
1769244738.751855,171,-0.3068374991416931
1769244738.8757615,174,1.451446294784546
1769244739.0019138,177,-0.7612112760543823
1769244739.1267054,180,1.3295001983642578
1769244739.2517307,183,0.18771269917488098
1769244739.3762128,186,1.1129870414733887
1769244739.5013795,189,-0.8834536671638489
1769244739.6265888,192,1.4664735794067383
1769244739.7517908,195,-0.23502402007579803
1769244739.8763003,198,0.91291344165802
1769244740.001927,201,0.13183289766311646
1769244740.1265433,204,0.44709837436676025
1769244740.251719,207,0.28206703066825867
1769244740.376675,210,-0.04437250271439552
1769244740.5016084,213,0.44299760460853577
1769244740.626657,216,-0.2665325403213501
1769244740.7516723,219,0.46112313866615295
1769244740.8886461,222,0.47862035036087036
1769244741.0142334,225,-0.042081817984580994
1769244741.139416,228,-0.28100237250328064
1769244741.2644114,231,0.7272295951843262
1769244741.389618,234,0.44858863949775696
1769244741.5145984,237,0.2454112321138382
1769244741.6405876,240,-0.24411135911941528
1769244741.7658005,243,-0.05028270557522774
1769244741.89086,246,-0.4407792091369629
1769244742.0160728,249,0.30554354190826416
1769244742.140903,252,-0.7361817359924316
1769244742.266161,255,0.4825572967529297
1769244742.393225,258,-0.4101039469242096
1769244742.5186977,261,-0.089773990213871
1769244742.6437087,264,-0.5277231335639954
1769244742.7687063,267,-0.039615605026483536
1769244742.8937294,270,-0.44094619154930115
1769244743.0187118,273,-0.2845878005027771
1769244743.1437485,276,-0.3402373492717743
1769244743.2687402,279,-0.06517152488231659
1769244743.3939974,282,-0.23292526602745056
1769244743.5189958,285,0.012295873835682869
1769244743.644008,288,-0.1945621818304062
1769244743.769015,291,-0.020570378750562668
1769244743.8940332,294,-0.1363096982240677
1769244744.020065,297,0.10351750254631042
1769244744.1537378,300,-0.08491456508636475
1769244744.278988,303,0.15829859673976898
1769244744.403969,306,0.28421124815940857
1769244744.5305388,309,0.09998226165771484
1769244744.6555445,312,-0.21691840887069702
1769244744.780553,315,0.33044737577438354
1769244744.9055154,318,0.5234473347663879
1769244745.031118,321,-0.10395237803459167
1769244745.1560833,324,0.7539737820625305
1769244745.281066,327,-0.3710067868232727
1769244745.40635,330,-0.7568278908729553
1769244745.5313299,333,0.10832861810922623
1769244745.656369,336,0.17828674614429474
1769244745.7813444,339,-0.4917428195476532
1769244745.9063506,342,1.0994850397109985
1769244746.0313559,345,-0.36195534467697144
1769244746.1563678,348,0.6432467699050903
1769244746.2813787,351,-0.09230634570121765
1769244746.4063954,354,-0.01569005846977234
1769244746.5319042,357,-0.21375896036624908
1769244746.6565895,360,0.24578526616096497
1769244746.781426,363,0.45516812801361084
1769244746.906398,366,0.15113624930381775
1769244747.0314639,369,0.2575913071632385
1769244747.1564174,372,-0.19393926858901978
1769244747.2814217,375,-0.5028766393661499
1769244747.4064293,378,-0.5644857287406921
1769244747.5314379,381,-2.4850013256073
1769244747.656452,384,-2.618823289871216
1769244747.7814584,387,-2.756723642349243
1769244747.9064596,390,-2.127815008163452
1769244748.0314546,393,-0.7396361827850342
1769244748.1564732,396,0.24976123869419098
1769244748.2814655,399,1.722163200378418
1769244748.406553,402,-0.09737452864646912
1769244748.5314848,405,2.8844127655029297
1769244748.656805,408,-0.19105324149131775
1769244748.7815113,411,2.219426155090332
1769244748.906511,414,-0.987577497959137
1769244749.0315008,417,1.6306644678115845
1769244749.1565375,420,-1.076029658317566
1769244749.281521,423,0.8530116081237793
1769244749.4065337,426,0.19246597588062286
1769244749.5315244,429,0.8054491281509399
1769244749.6565683,432,-0.19059443473815918
1769244749.7816005,435,-0.017800917848944664
1769244749.906544,438,0.7071422934532166
1769244750.0315776,441,0.1744520217180252
1769244750.1565793,444,0.6327356696128845
1769244750.2822206,447,-1.487837553024292
1769244750.4069784,450,1.168841004371643
1769244750.5319583,453,-1.8945404291152954
1769244750.6570199,456,1.8144468069076538
1769244750.7820518,459,-1.7533180713653564
1769244750.907005,462,1.6046559810638428
1769244751.0320752,465,-2.1130826473236084
1769244751.1570077,468,1.6644477844238281
1769244751.282089,471,-2.42966890335083
1769244751.4070375,474,1.9938466548919678
1769244751.5320272,477,-1.659485936164856
1769244751.657058,480,1.5384107828140259
1769244751.7820902,483,-1.5090680122375488
1769244751.9070647,486,1.8672760725021362
1769244752.032083,489,-1.65144681930542
1769244752.1570709,492,-3.3795177936553955
