wall_time,step_count,fz
1769152137.3627841,0,-0.00829091016203165
1769152137.5869093,4,-0.006046912632882595
1769152137.7529318,8,-0.1873779594898224
1769152137.9195645,12,-0.0964110791683197
1769152138.0860386,16,0.05646618455648422
1769152138.252548,20,-0.003275664523243904
1769152138.4196248,24,0.38785964250564575
1769152138.586158,28,-0.23048029839992523
1769152138.7529807,32,0.03961461782455444
1769152138.9228163,36,-0.034677550196647644
1769152139.0863876,40,-0.09425867348909378
1769152139.2528558,44,0.18258042633533478
1769152139.4196131,48,0.04983614385128021
1769152139.5876489,52,-0.020132796838879585
1769152139.7527905,56,-0.21397413313388824
1769152139.9196763,60,0.5331043601036072
1769152140.0863678,64,-0.10013379156589508
1769152140.253765,68,-0.08289389312267303
1769152140.4197915,72,0.5981466174125671
1769152140.5862262,76,-1.4019837379455566
1769152140.752789,80,-0.10243813693523407
1769152140.9226701,84,0.19054242968559265
1769152141.0865333,88,-0.1749727576971054
1769152141.2530231,92,-0.08489270508289337
1769152141.4195743,96,-0.2930462658405304
1769152141.5893726,100,0.14061132073402405
1769152141.7529283,104,0.14200513064861298
1769152141.9198833,108,-0.5906419157981873
1769152142.0864089,112,0.3188507854938507
1769152142.2568974,116,-0.14511680603027344
1769152142.4196985,120,0.5476219058036804
1769152142.5862918,124,-1.4225728511810303
1769152142.7531154,128,0.8495930433273315
1769152142.9235027,132,0.35509341955184937
1769152143.0862734,136,1.1398192644119263
1769152143.2530043,140,-2.069049596786499
1769152143.4198956,144,1.7295013666152954
1769152143.5908484,148,-0.21629327535629272
1769152143.7530444,152,0.5094106793403625
1769152143.920608,156,-0.46427860856056213
1769152144.0867167,160,0.7619150280952454
1769152144.25712,164,0.5290457010269165
1769152144.4205408,168,1.5583972930908203
1769152144.5863523,172,-5.047422409057617
1769152144.7531726,176,0.6788380146026611
1769152144.9227068,180,0.12215529382228851
1769152145.0864527,184,1.1068115234375
1769152145.2530675,188,-2.6968958377838135
1769152145.4206498,192,-0.05979320779442787
1769152145.5904207,196,0.31038999557495117
1769152145.7533097,200,-0.22279313206672668
1769152145.9201038,204,-0.17425751686096191
1769152146.0864635,208,0.16469179093837738
1769152146.2537851,212,0.0909590870141983
1769152146.419954,216,0.2061578780412674
1769152146.5863583,220,-0.06522221863269806
1769152146.7530775,224,-0.05505840480327606
1769152146.9201694,228,-0.0015245131216943264
1769152147.0866506,232,-0.20108246803283691
1769152147.254055,236,-0.02731637842953205
1769152147.4209292,240,0.2135687619447708
1769152147.5870903,244,-0.3420719504356384
1769152147.7535064,248,-0.3239302933216095
1769152147.9210343,252,0.01523713767528534
1769152148.0870056,256,0.08052759617567062
1769152148.254188,260,-0.20666088163852692
1769152148.420554,264,-0.5465525388717651
1769152148.586881,268,0.03252383694052696
1769152148.753644,272,-0.15046054124832153
1769152148.9206443,276,0.0060561648570001125
1769152149.0876203,280,-0.07865484058856964
1769152149.2543287,284,-0.09089019149541855
1769152149.4229789,288,-0.19011686742305756
1769152149.5874171,292,0.1984180063009262
1769152149.7536504,296,1.0026661157608032
1769152149.9224958,300,-0.055210549384355545
1769152150.0896199,304,-0.983609676361084
1769152150.2543898,308,-4.14652156829834
1769152150.4202747,312,0.15923179686069489
1769152150.5876884,316,-0.32130542397499084
1769152150.755738,320,0.2814145088195801
1769152150.922083,324,0.4279903173446655
1769152151.0870018,328,-1.1649959087371826
1769152151.254183,332,2.9855496883392334
1769152151.4208126,336,-0.06440646946430206
1769152151.5873573,340,-0.6607415080070496
1769152151.7536511,344,-0.9590151309967041
1769152151.920815,348,2.265850305557251
1769152152.0895658,352,0.13005602359771729
1769152152.2558765,356,-0.2780795395374298
1769152152.4957118,360,-0.42902445793151855
1769152152.6609273,364,1.3438421487808228
1769152152.827365,368,-0.22112707793712616
1769152152.9939823,372,0.3747362196445465
1769152153.1608288,376,1.104291558265686
1769152153.327479,380,-2.258554697036743
1769152153.494079,384,2.545959234237671
1769152153.6607304,388,-1.2756242752075195
1769152153.8274868,392,1.1438103914260864
1769152153.9933965,396,-2.5447628498077393
1769152154.1609578,400,1.7065337896347046
1769152154.327661,404,0.05070435628294945
1769152154.493495,408,1.0247063636779785
1769152154.6608553,412,-1.3865548372268677
1769152154.827647,416,0.4291822910308838
1769152154.9941802,420,0.2710253596305847
1769152155.1610115,424,1.2662461996078491
1769152155.3276408,428,-0.6700935363769531
1769152155.4940183,432,0.2298239767551422
1769152155.6608486,436,-0.05703213810920715
1769152155.8274882,440,0.9353646039962769
1769152155.9943316,444,-1.8704280853271484
1769152156.1608238,448,0.5820326209068298
1769152156.3277903,452,0.14852677285671234
1769152156.4942665,456,0.983346700668335
1769152156.660954,460,-0.3852819502353668
1769152156.8276746,464,0.3510476052761078
1769152156.994462,468,0.2817017436027527
1769152157.1612206,472,0.9452843070030212
1769152157.3277876,476,0.2153986692428589
1769152157.4944012,480,0.19852709770202637
1769152157.660973,484,0.4586775004863739
1769152157.8277116,488,0.6519335508346558
1769152157.9945402,492,0.2202644944190979
1769152158.1612048,496,0.343045175075531
1769152158.3281126,500,0.41046732664108276
1769152158.4944746,504,0.5699049830436707
1769152158.6612494,508,0.38822999596595764
1769152158.8277855,512,0.28236913681030273
1769152158.994533,516,0.38111600279808044
1769152159.1614966,520,-0.0880090594291687
1769152159.327845,524,0.016273528337478638
1769152159.4944317,528,-1.288506269454956
1769152159.661534,532,-2.2871878147125244
1769152159.8279252,536,-2.09519100189209
1769152159.9946883,540,-5.772199630737305
1769152160.1614609,544,-8.824616432189941
1769152160.3280206,548,-10.560186386108398
1769152160.4945023,552,-7.669505596160889
1769152160.6613653,556,-2.0795700550079346
1769152160.8280206,560,-1.0287539958953857
1769152160.9948943,564,-2.2888195514678955
1769152161.1613886,568,-5.6446027755737305
1769152161.3281558,572,-10.027237892150879
1769152161.4947176,576,-15.133832931518555
1769152161.661213,580,-18.262807846069336
1769152161.8280241,584,-16.117557525634766
1769152161.9947557,588,-6.546724319458008
1769152162.161565,592,-6.424344062805176
1769152162.328139,596,-9.049745559692383
1769152162.4951682,600,-10.093069076538086
1769152162.661365,604,-5.874866485595703
1769152162.8282838,608,-7.079283714294434
1769152162.9948423,612,-9.355964660644531
1769152163.161834,616,-10.017572402954102
1769152163.3281074,620,-11.611761093139648
1769152163.4952152,624,-14.521402359008789
1769152163.6615486,628,-15.890704154968262
1769152163.8283105,632,-13.69931411743164
1769152163.9948075,636,-5.289658069610596
1769152164.1614687,640,-3.653012752532959
1769152164.328339,644,-2.933583974838257
1769152164.4948912,648,-2.3614919185638428
1769152164.6616077,652,-4.073801040649414
1769152164.8284411,656,-6.512715816497803
1769152164.9955618,660,-8.891233444213867
1769152165.1615572,664,-8.134117126464844
1769152165.3283105,668,-4.426889419555664
1769152165.4949985,672,-4.929145812988281
1769152165.661794,676,-6.154040336608887
1769152165.828457,680,-7.038909912109375
1769152165.995275,684,-9.449244499206543
1769152166.1616852,688,-13.782044410705566
1769152166.3284276,692,-17.826723098754883
1769152166.49513,696,-16.662193298339844
1769152166.6618383,700,-7.461956977844238
1769152166.828397,704,-7.0310869216918945
1769152166.9950337,708,-7.575204849243164
1769152167.1616814,712,-7.693073272705078
1769152167.328689,716,-9.530797004699707
1769152167.4950018,720,-13.014732360839844
1769152167.661709,724,-15.104989051818848
1769152167.828321,728,-12.461325645446777
1769152167.9950979,732,-4.915933132171631
1769152168.1618161,736,-4.778051853179932
1769152168.3283772,740,-6.1986799240112305
1769152168.4949462,744,-7.2701191902160645
1769152168.6618924,748,-11.96923542022705
1769152168.8284006,752,-11.967185974121094
1769152168.9961994,756,-5.924892425537109
1769152169.1618054,760,-0.40445980429649353
1769152169.3283858,764,-10.283416748046875
1769152169.4952435,768,-3.850717544555664
1769152169.6617916,772,1.1919748783111572
1769152169.8286362,776,-0.27090442180633545
1769152169.9951804,780,2.721358060836792
1769152170.1619596,784,-0.6836125254631042
1769152170.328486,788,1.2319810390472412
1769152170.4951258,792,-0.3149147629737854
1769152170.6619802,796,3.516633987426758
1769152170.8286982,800,-1.154447078704834
1769152170.9955914,804,0.5418896079063416
1769152171.1619244,808,-0.6432247757911682
1769152171.3285568,812,-0.07293996214866638
1769152171.4952903,816,1.9265464544296265
1769152171.662116,820,0.6471904516220093
1769152171.8286364,824,-1.461715817451477
1769152171.9954011,828,4.324746131896973
1769152172.1624086,832,-2.766727924346924
1769152172.3287795,836,0.83814936876297
1769152172.4953363,840,0.09788264334201813
1769152172.6626601,844,2.308166027069092
1769152172.8287158,848,0.4924650192260742
1769152172.9954147,852,0.32288485765457153
1769152173.16216,856,0.5073556900024414
