wall_time,step_count,fz
1769174546.8405252,0,0.00039264463703148067
1769174547.2740912,4,0.002912462456151843
1769174547.4431958,8,-0.10351452231407166
1769174547.609904,12,0.02248099260032177
1769174547.7766244,16,-0.5155928134918213
1769174547.943226,20,-0.039658404886722565
1769174548.1099613,24,-0.3892824351787567
1769174548.2766266,28,-0.08104928582906723
1769174548.4432502,32,-0.16889700293540955
1769174548.6099155,36,-0.11225521564483643
1769174548.7766535,40,-0.24592192471027374
1769174548.9432387,44,-0.06317249685525894
1769174549.1099882,48,-0.34597891569137573
1769174549.2767382,52,-0.003181210020557046
1769174549.443298,56,-0.5237003564834595
1769174549.6099565,60,-0.02954922430217266
1769174549.7778676,64,-0.25724080204963684
1769174549.9445922,68,0.013740001246333122
1769174550.1112943,72,-0.7153493165969849
1769174550.2779953,76,-0.05133651942014694
1769174550.4447987,80,-0.3029036223888397
1769174550.6112454,84,-0.08753876388072968
1769174550.7780235,88,-0.5684177279472351
1769174550.944635,92,-0.04481854289770126
1769174551.11136,96,-0.5526634454727173
1769174551.2780545,100,-0.07079199701547623
1769174551.444804,104,-0.5588939785957336
1769174551.6112995,108,-0.04278907552361488
1769174551.7780526,112,-0.6558104753494263
1769174551.9448373,116,-0.1020500436425209
1769174552.1113884,120,-0.4191226661205292
1769174552.2780576,124,-0.1087368056178093
1769174552.444701,128,-0.8564176559448242
1769174552.6122885,132,-0.07558097690343857
1769174552.7782369,136,-1.1646519899368286
1769174552.944855,140,-0.006018924526870251
1769174553.1133497,144,-0.5657467246055603
1769174553.2804258,148,-0.13966791331768036
1769174553.4464192,152,-0.8311114311218262
1769174553.6130445,156,-0.05272552743554115
1769174553.780472,160,-0.7914965748786926
1769174553.94823,164,-0.12731191515922546
1769174554.1149213,168,-0.378078430891037
1769174554.2815511,172,-0.0810399129986763
1769174554.4482946,176,-0.5172678828239441
