wall_time,step_count,fz
1769152269.3021765,0,-0.011187701486051083
1769152269.5347161,4,-0.01758965291082859
1769152269.7002094,8,-0.2843725383281708
1769152269.866951,12,-0.16335420310497284
1769152270.0335279,16,0.06157352030277252
1769152270.2004852,20,-0.11831533908843994
1769152270.3668811,24,0.13997338712215424
1769152270.5334628,28,-0.39645645022392273
1769152270.700107,32,0.03237897530198097
1769152270.869337,36,-0.10587255656719208
1769152271.0336561,40,-0.26209914684295654
1769152271.2010396,44,-0.09453140944242477
1769152271.3683722,48,0.029374180361628532
1769152271.5335739,52,-0.059382013976573944
1769152271.700127,56,-0.33487468957901
1769152271.8677495,60,0.43016332387924194
1769152272.0357053,64,-0.05571017041802406
1769152272.200713,68,0.06948402523994446
1769152272.3676565,72,0.3138594627380371
1769152272.5343728,76,-0.854009747505188
1769152272.702189,80,0.18109802901744843
1769152272.8674693,84,-0.34421107172966003
1769152273.03405,88,0.4966440200805664
1769152273.200998,92,-0.24817320704460144
1769152273.3693533,96,-0.12213762104511261
1769152273.5340748,100,0.035617612302303314
1769152273.70129,104,0.6228180527687073
1769152273.867744,108,-0.7443370223045349
1769152274.035665,112,0.4751378893852234
1769152274.2008128,116,-0.10668036341667175
1769152274.3678854,120,1.5335391759872437
1769152274.5344226,124,-2.469404935836792
1769152274.7023401,128,1.92771577835083
1769152274.8675945,132,-0.4524715840816498
1769152275.0341606,136,1.1897610425949097
1769152275.2011034,140,-1.304924726486206
1769152275.3689146,144,1.1615355014801025
1769152275.5378494,148,-0.1493007391691208
1769152275.700881,152,1.4277294874191284
1769152275.8679566,156,-2.1937968730926514
1769152276.0369344,160,0.2884567677974701
1769152276.201124,164,0.2899283468723297
1769152276.367987,168,2.726653814315796
1769152276.535243,172,-3.6285102367401123
1769152276.7024155,176,-0.09465689957141876
1769152276.868042,180,0.3869442641735077
1769152277.034689,184,1.7300301790237427
1769152277.201255,188,-0.009310471825301647
1769152277.3692453,192,-0.10391071438789368
1769152277.534611,196,0.0179331973195076
1769152277.7013297,200,-0.08452866971492767
1769152277.8688345,204,-0.014557145535945892
1769152278.0359588,208,0.012819425202906132
1769152278.201235,212,0.05179360508918762
1769152278.3683214,216,0.06490004062652588
1769152278.5346243,220,-0.11962639540433884
1769152278.7026482,224,-0.033990278840065
1769152278.8685632,228,0.06476165354251862
1769152279.0346541,232,0.6340509057044983
1769152279.2016659,236,0.0626436322927475
1769152279.370472,240,-0.002550804289057851
1769152279.534605,244,-0.07532517611980438
1769152279.7012193,248,-0.6398043632507324
1769152279.8688695,252,-0.17852334678173065
1769152280.0359004,256,0.12232623994350433
1769152280.201362,260,-0.12724091112613678
1769152280.3680873,264,-0.18273626267910004
1769152280.5364494,268,-0.05796726047992706
1769152280.7027013,272,-0.19444619119167328
1769152280.8681374,276,0.13899685442447662
1769152281.034673,280,0.3765644431114197
1769152281.2022445,284,-0.3766336143016815
1769152281.3694954,288,-1.0005249977111816
1769152281.535598,292,-4.577204704284668
1769152281.7014775,296,-1.9452918767929077
1769152281.8693538,300,-0.31299400329589844
1769152282.0361233,304,0.594400942325592
1769152282.2015004,308,0.7309343218803406
1769152282.3681922,312,-2.176823377609253
1769152282.5356874,316,4.268339157104492
1769152282.7027981,320,-0.17715714871883392
1769152282.8682148,324,-0.04605910927057266
1769152283.0349288,328,-1.318349003791809
1769152283.2031183,332,2.9384663105010986
1769152283.3694909,336,-1.1217478513717651
1769152283.5348594,340,-0.517703652381897
1769152283.7015622,344,1.8518644571304321
1769152283.8694663,348,-1.9025917053222656
1769152284.0360813,352,1.3523465394973755
1769152284.2016933,356,-0.2670736312866211
1769152284.3693159,360,1.7997790575027466
1769152284.53618,364,-1.8123788833618164
1769152284.7028537,368,1.5860003232955933
1769152284.8690336,372,0.32050132751464844
1769152285.0361123,376,2.558027744293213
1769152285.2032642,380,-2.453845500946045
1769152285.369604,384,1.6672114133834839
1769152285.535632,388,0.7568858861923218
1769152285.7020774,392,2.0633342266082764
1769152285.8699398,396,-0.35104766488075256
1769152286.0370588,400,0.2908228933811188
1769152286.2017696,404,0.43788182735443115
